# Time-averaged data for fix msd
# TimeStep c_msd[4]
1400000 487.357
1410000 735.229
1420000 912.067
1430000 1083.59
1440000 1297.34
1450000 1380.46
1460000 1526.04
1470000 1453.56
1480000 1610.8
1490000 1780.26
1500000 1842.91
1510000 1920.29
1520000 1785.09
1530000 1738.23
1540000 1780
1550000 1883.99
1560000 1890.67
1570000 2014.18
1580000 2140.34
1590000 2066.79
1600000 1950.66
1610000 2055.45
1620000 2154.81
1630000 2372.3
1640000 2475.21
1650000 2464.07
1660000 2456.05
1670000 2672.1
1680000 2766.62
1690000 2842.65
1700000 2855.33
1710000 2920.83
1720000 2869.92
1730000 2849.13
1740000 2745.82
1750000 2845.57
1760000 2997.68
1770000 3105.67
1780000 3138.36
1790000 3132.96
1800000 3252.75
1810000 3258.91
1820000 3353.39
1830000 3188.51
1840000 3172.52
1850000 3115.89
1860000 3195.47
1870000 3122.55
1880000 3190.43
1890000 3175.28
1900000 3176.79
1910000 3157.48
1920000 3306.57
1930000 3446.51
1940000 3483.91
1950000 3461.18
1960000 3565.67
1970000 3635.15
1980000 3695.08
1990000 3634.96
2000000 3689.2
2010000 3773.28
2020000 3843.94
2030000 4064.76
2040000 4031.46
2050000 4106.13
2060000 4236.18
2070000 4265.63
2080000 4325.87
2090000 4332.46
2100000 4306.98
2110000 4528.46
2120000 4496.21
2130000 4450.09
2140000 4509.41
2150000 4599.94
2160000 4739.31
2170000 4771.6
2180000 4610.88
2190000 4525.02
2200000 4526.23
2210000 4642.53
2220000 4685.2
2230000 4732.19
2240000 4676.38
2250000 4562.26
2260000 4492.68
2270000 4321.13
2280000 4341.24
2290000 4359.23
2300000 4376.82
2310000 4445.35
2320000 4543.66
2330000 4475.43
2340000 4588.86
2350000 4539.1
2360000 4483.17
2370000 4527.88
2380000 4725.88
2390000 4584.3
2400000 4581.94
2410000 4601.31
2420000 4758.31
2430000 4653.64
2440000 4717.95
2450000 4840.88
2460000 4920.63
2470000 5003.12
2480000 5062.42
2490000 5079.17
2500000 4935.15
2510000 5177.29
2520000 5500.52
2530000 5507.16
2540000 5440.47
2550000 5291.09
2560000 5182.15
2570000 5325.15
2580000 5258.59
2590000 5182.09
2600000 5498.14
2610000 5608.24
2620000 5633.21
2630000 5545.61
2640000 5627.56
2650000 5588.34
2660000 5531.09
2670000 5692.71
2680000 5653.74
2690000 5486.1
2700000 5443.78
2710000 5422.81
2720000 5745.52
2730000 5904.07
2740000 5784.25
2750000 5493.58
2760000 5443.33
2770000 5321.43
2780000 5172.99
2790000 5226.01
2800000 5410.82
2810000 5551.8
2820000 5681.91
2830000 5707.32
2840000 5811.66
2850000 5849.4
2860000 6049.76
2870000 6144.73
2880000 6357.5
2890000 6395.88
2900000 6479.59
2910000 6241.89
2920000 6280.1
2930000 6224.71
2940000 6196.4
2950000 6339.8
2960000 6310.94
2970000 6408.32
2980000 6414.24
2990000 6278.13
3000000 6249.44
3010000 6009.26
3020000 6073.99
3030000 5929.19
3040000 6101.69
3050000 6224.06
3060000 6052.92
3070000 6372.64
3080000 6352.37
3090000 6558.85
3100000 6471.2
3110000 6719.02
3120000 6808.96
3130000 6713.6
3140000 6876.2
3150000 7091.52
3160000 7302.06
3170000 7251.42
3180000 7317.41
3190000 7285.08
3200000 6996.85
3210000 7090.91
3220000 7205.16
3230000 7263.81
3240000 6921.05
3250000 6834.08
3260000 6929.16
3270000 7020.08
3280000 6981.38
3290000 7071.54
3300000 7058.73
3310000 7043.39
3320000 7239.14
3330000 7316.73
3340000 7318.66
3350000 7397.94
3360000 7566.38
3370000 7682.75
3380000 8035.33
3390000 8211.53
3400000 8221.89
3410000 8559.8
3420000 8485.95
3430000 8413.08
3440000 8520.21
3450000 8613.14
3460000 8504.38
3470000 8508.87
3480000 8403.71
3490000 8462.01
3500000 8351.58
3510000 8280.34
3520000 8168.99
3530000 8166.12
3540000 8174.95
3550000 8325.65
3560000 8276.22
3570000 8241.6
3580000 8755.26
3590000 8805.11
3600000 8798.92
3610000 8842.65
3620000 8937.47
3630000 8978.33
3640000 9029.61
3650000 8785.2
3660000 8804.36
3670000 8659.24
3680000 8629.58
3690000 8742.82
3700000 8796.02
3710000 8937.89
3720000 8950.56
3730000 8926.56
3740000 8940.28
3750000 8639.35
3760000 8879.84
3770000 8853.66
3780000 9178.39
3790000 9230.8
3800000 9233.21
3810000 9305.55
3820000 9287.43
3830000 9282.29
3840000 9233.85
3850000 9027.86
3860000 9161.86
3870000 9477.75
3880000 9786.01
3890000 10130
3900000 10121.5
3910000 10166.4
3920000 10413.1
3930000 10435.2
3940000 10416.5
3950000 10407.2
3960000 10429.7
3970000 10672.5
3980000 10523.3
3990000 10662.9
4000000 10631.1
4010000 10800.4
4020000 10882.2
4030000 10957.2
4040000 10932.2
4050000 11071.1
4060000 10936.9
4070000 11089.1
4080000 11213.7
4090000 11291.5
4100000 11202.6
4110000 11321.5
4120000 11108.7
4130000 11048.5
4140000 11148.8
4150000 11325.2
4160000 11292.7
4170000 11536.5
4180000 11597.6
4190000 11538.9
4200000 11510.4
4210000 11374.3
4220000 11492.1
4230000 11682.3
4240000 11845.9
4250000 11631.9
4260000 11529.2
4270000 11418.4
4280000 11495.5
4290000 11776.2
4300000 11705.7
4310000 11790.4
4320000 11907.9
4330000 12109.8
4340000 12300
4350000 12425.1
