# Time-averaged data for fix msd
# TimeStep c_msd[4]
1400000 967.804
1410000 1453.99
1420000 1720.26
1430000 1892.11
1440000 2195.78
1450000 2429.97
1460000 2795.8
1470000 3024.7
1480000 3268.08
1490000 3309.81
1500000 3523.26
1510000 3727.86
1520000 4058.69
1530000 4626.54
1540000 4691.29
1550000 4686.53
1560000 5004.04
1570000 5378.23
1580000 5813.5
1590000 6277.53
1600000 6729.85
1610000 6977.81
1620000 7247.07
1630000 7195.96
1640000 7338.75
1650000 7702.87
1660000 8107.95
1670000 8242.61
1680000 8128.1
1690000 8484.32
1700000 8793.66
1710000 9186.64
1720000 9630.2
1730000 10167.1
1740000 10923.4
1750000 11145
1760000 11022.2
1770000 11259.5
1780000 11325.8
1790000 11751.1
1800000 11669.1
1810000 11615.7
1820000 11835.4
1830000 12037.8
1840000 12162.9
1850000 12867
1860000 13082.5
1870000 13097.8
1880000 13656.6
1890000 13838.2
1900000 13811.4
1910000 13895.4
1920000 14143.1
1930000 14209.1
1940000 13886.3
1950000 14086
1960000 14340.8
1970000 14644.2
1980000 15055.2
1990000 15450.5
2000000 15456
2010000 15687.8
2020000 16239.7
2030000 16371.7
2040000 16361.3
2050000 16308.5
2060000 16485.8
2070000 16898.8
2080000 17471.4
2090000 17855.8
2100000 18041.8
2110000 18383.7
2120000 18971.4
2130000 20039.1
2140000 20581.5
2150000 20464.2
2160000 20240.2
2170000 21003.2
2180000 20702.3
2190000 20922.9
2200000 21276.7
2210000 21241.9
2220000 21437.9
2230000 22159
2240000 22343.7
2250000 22088.7
2260000 21721.2
2270000 21722.7
2280000 21886.4
2290000 22657.8
2300000 23290.3
2310000 23631.5
2320000 23675.6
2330000 23994.9
2340000 23824.7
2350000 23417.7
2360000 23620.4
2370000 23885.9
2380000 24412.2
2390000 24804.1
2400000 25401.6
2410000 25588.5
2420000 25969.2
2430000 25940.6
2440000 26047.6
2450000 26030.9
2460000 26233.1
2470000 26305.1
2480000 26458.3
2490000 25966
2500000 26063.2
2510000 27097.5
2520000 27379
2530000 27835.8
2540000 28067.1
2550000 28638.7
2560000 28730.9
2570000 28733.4
2580000 28884.5
2590000 28974.5
2600000 29760.3
2610000 29989.8
2620000 30316.1
2630000 31289.4
2640000 32204.8
2650000 32142.4
2660000 32354.5
2670000 32578.1
2680000 31931.3
2690000 32152.6
2700000 31889.5
2710000 32499.2
2720000 32618.4
2730000 32065.4
2740000 31884.7
2750000 31736.7
2760000 32013.3
2770000 31681.3
2780000 33415
2790000 33952.3
2800000 34223.5
2810000 33921.9
2820000 33701.1
2830000 34447
2840000 35017.9
2850000 35105.3
2860000 35927.8
2870000 36446.9
2880000 36958.3
2890000 36987.9
2900000 37435
2910000 37578
2920000 37379
2930000 36997.9
2940000 36991.2
2950000 36844.5
2960000 36765.6
2970000 37033.2
2980000 37656.8
2990000 37706
3000000 37291.5
3010000 37401.3
3020000 37949.7
3030000 37882.8
3040000 37683.7
3050000 38619.3
3060000 39573.6
3070000 40042.2
3080000 40507.9
3090000 41518.6
3100000 41241.4
3110000 41389.9
3120000 41083.1
3130000 40818.4
3140000 40734.2
3150000 41156.1
3160000 40886.8
3170000 41565.3
3180000 42317.5
3190000 42455.6
3200000 42755.1
3210000 42972.6
3220000 43447.2
3230000 44400.9
3240000 45443.9
3250000 46299.8
3260000 46913.9
3270000 47743
3280000 48254.8
3290000 49335.7
3300000 49599.1
3310000 50430
3320000 51430.9
3330000 51344.7
3340000 51431.5
3350000 51596.3
3360000 51345.4
3370000 50925.8
3380000 51515
3390000 52343.2
3400000 51945.2
3410000 52475.5
3420000 50915.2
3430000 49799.9
3440000 49848.9
3450000 50856.5
3460000 51602.6
3470000 51932.7
3480000 52227.3
3490000 52405.3
3500000 52320.6
3510000 52220.1
3520000 52065.5
3530000 51564.2
3540000 51272.1
3550000 51685.6
3560000 50930.5
3570000 50947.9
3580000 50916.2
3590000 51124.8
3600000 51494.9
3610000 52055.7
3620000 52457.8
3630000 52265.6
3640000 53163.9
3650000 53363.1
3660000 53608.8
3670000 53624.6
3680000 53990.3
3690000 54983.8
3700000 55300.5
3710000 55350.2
3720000 56118.8
3730000 56987.3
3740000 57556.8
3750000 58141.7
3760000 59095.8
3770000 59791
3780000 59968.4
3790000 60901.4
3800000 61818.2
3810000 61866.4
3820000 61015.4
3830000 60958.2
3840000 61331.8
3850000 60902.7
3860000 61465.9
3870000 61223
3880000 62314.8
3890000 62485.9
3900000 63000.5
3910000 63214.4
3920000 63502.1
3930000 64548.7
3940000 65296.2
3950000 66454.7
3960000 66561.5
3970000 67832.5
3980000 68195.1
3990000 68102.7
4000000 67857.9
4010000 68392.7
4020000 68952.6
4030000 69100.9
4040000 70063.6
4050000 70695.7
4060000 73060.8
4070000 73859.9
4080000 73626.9
4090000 73850.4
4100000 74470.9
4110000 73521.6
4120000 73925.3
4130000 72893.3
4140000 73780.7
4150000 74132.8
4160000 74145.6
4170000 74439.9
4180000 74379.9
4190000 74815
4200000 74597.2
4210000 74778.8
4220000 75032.4
4230000 76142.8
4240000 76706.1
4250000 76064.9
4260000 75531.2
4270000 76121.3
4280000 76678.8
4290000 76787.8
4300000 76783.5
4310000 77904
4320000 79148.5
4330000 79680.7
4340000 80003.5
4350000 81444.4
4360000 82756.9
4370000 83121.5
4380000 83786.8
4390000 83127.3
4400000 83823.5
4410000 83582.7
4420000 82976.9
4430000 83458.5
4440000 84204.5
4450000 82657.1
4460000 82179.7
4470000 82945.5
4480000 84163.4
4490000 84976.9
4500000 84335.7
4510000 83393.4
4520000 83753.1
4530000 83564.5
4540000 83645.3
4550000 84321.9
4560000 84480.8
4570000 85060.6
4580000 85262.5
4590000 84145.3
4600000 85103.3
4610000 86484.6
4620000 86511.9
4630000 86862
4640000 86823
4650000 85897.8
4660000 87064.7
4670000 88384.3
4680000 88091.1
4690000 88711.9
4700000 88531.9
4710000 88120.9
4720000 88653.7
4730000 88581.9
4740000 88870.2
4750000 90588
4760000 91478.5
4770000 90942.3
4780000 91185.6
4790000 91390.2
4800000 93565.6
4810000 94420.9
4820000 95389.3
4830000 96244.4
4840000 97488.9
4850000 97416.4
4860000 97659.5
4870000 97717.4
4880000 98026.8
4890000 97681.9
4900000 96951.5
4910000 97350.6
4920000 98051.9
4930000 100034
4940000 100888
4950000 102722
4960000 104257
4970000 104813
4980000 105299
4990000 105175
5000000 104464
5010000 105221
5020000 105939
5030000 105351
5040000 104946
5050000 104278
5060000 104443
5070000 105245
5080000 104870
5090000 104594
5100000 104670
5110000 104316
5120000 103551
5130000 104113
5140000 104543
5150000 104730
5160000 106651
5170000 106579
5180000 107990
5190000 108876
5200000 109373
5210000 110446
5220000 111743
5230000 111522
5240000 110998
5250000 110837
5260000 111101
5270000 110976
5280000 112681
5290000 113720
5300000 114258
5310000 113665
5320000 114764
5330000 116166
5340000 117223
5350000 117698
5360000 117719
5370000 118587
5380000 118630
5390000 119401
5400000 120355
5410000 119315
5420000 118978
5430000 120532
5440000 120248
5450000 121122
5460000 120455
5470000 120970
5480000 120294
5490000 120520
5500000 120037
5510000 118452
5520000 119161
5530000 119224
5540000 120079
5550000 119328
5560000 119827
5570000 120750
5580000 121115
5590000 120452
5600000 119704
5610000 119003
5620000 118284
5630000 120412
5640000 120601
5650000 121207
5660000 121567
5670000 121020
5680000 120278
5690000 120541
5700000 120222
5710000 121336
5720000 121759
5730000 122270
5740000 123048
5750000 123753
5760000 125311
5770000 126635
5780000 126131
5790000 126247
5800000 126547
5810000 126010
5820000 125832
5830000 127083
5840000 126284
5850000 126345
5860000 126515
5870000 126667
5880000 126898
5890000 126176
5900000 125265
5910000 126847
5920000 126652
5930000 127656
5940000 126663
5950000 125881
5960000 124932
5970000 125358
5980000 125670
5990000 125385
6000000 126431
6010000 125188
6020000 124669
6030000 124601
6040000 124226
6050000 124808
6060000 125291
6070000 124611
6080000 124343
