# Time-averaged data for fix msd
# TimeStep c_msd[4]
5460000 106803
5470000 106086
5480000 104299
5490000 104716
5500000 104437
5510000 104847
5520000 105419
5530000 105581
5540000 104416
5550000 104415
5560000 103732
5570000 103412
5580000 104303
5590000 105492
5600000 107304
5610000 107928
5620000 108536
5630000 108013
5640000 107691
5650000 107479
5660000 107335
5670000 106682
5680000 107485
5690000 108103
5700000 108125
5710000 107357
5720000 108017
5730000 108515
5740000 108600
5750000 109058
5760000 109009
5770000 109080
5780000 110590
5790000 112137
5800000 113061
5810000 113289
5820000 112520
5830000 113063
5840000 114925
5850000 115309
5860000 115649
5870000 116209
5880000 117051
5890000 118117
5900000 118371
5910000 117466
5920000 118519
5930000 119755
5940000 118837
5950000 118201
5960000 118310
5970000 119058
5980000 120038
5990000 119723
6000000 120805
6010000 121370
6020000 121395
6030000 120957
6040000 122221
6050000 122049
6060000 121876
6070000 121298
6080000 122297
6090000 124249
6100000 125353
6110000 125033
6120000 123749
6130000 125966
6140000 127912
6150000 128559
6160000 128788
6170000 128202
6180000 128425
6190000 130531
6200000 130525
6210000 131373
6220000 132555
6230000 133021
6240000 133348
6250000 133647
6260000 134015
6270000 133980
6280000 134572
6290000 135155
6300000 135385
6310000 136544
6320000 136710
6330000 138809
6340000 140343
6350000 139620
6360000 139913
6370000 139407
6380000 139485
6390000 138627
6400000 137837
6410000 136904
6420000 136828
6430000 137747
6440000 137627
6450000 138405
6460000 138556
6470000 138146
6480000 137730
6490000 138026
6500000 138962
6510000 139172
6520000 139660
6530000 139409
6540000 139034
6550000 140118
6560000 140793
6570000 138990
6580000 138762
6590000 139400
6600000 140221
6610000 140780
6620000 140994
6630000 141665
6640000 141378
6650000 140875
6660000 140877
6670000 141671
6680000 142222
6690000 139864
6700000 140027
6710000 140348
6720000 140378
6730000 140495
6740000 140327
6750000 139860
6760000 140128
6770000 142419
6780000 143132
6790000 142221
6800000 143945
6810000 144775
6820000 145840
6830000 146721
6840000 147215
6850000 148582
6860000 148548
6870000 149018
6880000 148676
6890000 149517
6900000 149453
6910000 150541
6920000 150136
6930000 150409
6940000 150219
6950000 150400
6960000 151257
6970000 152355
6980000 151479
6990000 151660
7000000 151505
7010000 151835
7020000 153525
7030000 155718
7040000 154951
7050000 153967
7060000 152987
7070000 153323
7080000 152283
7090000 152221
7100000 151846
7110000 153044
7120000 153742
7130000 154461
7140000 155213
7150000 154327
7160000 153749
7170000 153393
7180000 155070
7190000 155211
7200000 156983
7210000 156602
7220000 156056
7230000 156460
7240000 155268
7250000 156172
7260000 157389
7270000 157317
7280000 157467
7290000 157238
7300000 157345
7310000 155753
7320000 157571
7330000 157461
7340000 157652
7350000 156834
7360000 155876
7370000 156483
7380000 155772
7390000 155965
7400000 156460
7410000 156356
7420000 156401
7430000 155438
7440000 155727
7450000 156159
7460000 157035
7470000 156976
7480000 157165
7490000 157629
7500000 158614
7510000 157874
7520000 159469
7530000 160525
7540000 162456
7550000 161907
7560000 161358
7570000 161975
7580000 162448
7590000 161221
7600000 161446
7610000 160536
7620000 160720
7630000 161907
7640000 162450
7650000 163211
7660000 165274
7670000 164666
7680000 165221
7690000 165275
7700000 164846
7710000 163777
7720000 164917
7730000 165056
7740000 164848
7750000 164235
7760000 164063
7770000 165648
7780000 166643
7790000 166355
7800000 166431
7810000 165671
7820000 164443
7830000 164815
7840000 164150
7850000 163823
7860000 164057
7870000 166244
7880000 165452
7890000 165364
7900000 164999
7910000 163362
7920000 162135
7930000 162635
7940000 162284
7950000 161859
7960000 161881
7970000 162487
7980000 162107
7990000 161090
8000000 161967
8010000 163187
8020000 163700
8030000 164547
8040000 164251
8050000 164223
8060000 164172
8070000 163642
8080000 163985
8090000 163473
8100000 163442
8110000 164543
8120000 164455
8130000 163799
8140000 165618
8150000 166196
8160000 166863
8170000 167429
8180000 167604
8190000 167289
8200000 165438
8210000 166047
8220000 166993
8230000 165495
8240000 165576
8250000 165357
8260000 166125
8270000 164910
8280000 164263
8290000 164423
8300000 165675
8310000 165822
8320000 165447
8330000 166486
8340000 166129
8350000 165728
8360000 164932
8370000 165700
8380000 167154
8390000 168421
8400000 167782
8410000 167806
8420000 169535
8430000 168875
8440000 168802
8450000 169888
8460000 170386
8470000 171386
8480000 171296
8490000 170927
8500000 171064
8510000 169395
8520000 168253
8530000 166900
8540000 167562
8550000 166132
8560000 166276
8570000 167238
8580000 166881
8590000 168049
8600000 167880
8610000 167285
8620000 166880
8630000 168775
8640000 170639
8650000 171442
8660000 172683
8670000 174367
8680000 173573
8690000 173355
8700000 173323
8710000 174096
8720000 173449
8730000 172022
8740000 170567
8750000 169629
8760000 170469
8770000 168443
8780000 168493
8790000 169756
8800000 169343
8810000 167965
8820000 167480
8830000 167646
8840000 169023
8850000 168116
8860000 167571
8870000 168310
8880000 169308
8890000 170316
8900000 171222
8910000 170814
8920000 170515
8930000 170947
8940000 170351
8950000 170151
8960000 170439
8970000 169958
8980000 169408
8990000 170397
9000000 170925
9010000 170381
9020000 170610
9030000 170496
9040000 169713
9050000 169940
9060000 167686
9070000 167690
9080000 167641
9090000 167500
9100000 166179
9110000 166290
9120000 167489
9130000 166705
9140000 166154
9150000 165093
9160000 164682
9170000 164918
9180000 165337
9190000 166369
9200000 165707
9210000 167404
9220000 167845
9230000 169044
9240000 168138
9250000 168003
9260000 167992
9270000 167335
9280000 167097
9290000 167225
9300000 167491
9310000 168616
9320000 168301
9330000 170089
9340000 170663
9350000 170926
9360000 171375
9370000 170436
9380000 171817
9390000 171042
9400000 170690
9410000 169684
9420000 171433
9430000 172795
9440000 172399
9450000 172906
9460000 172730
9470000 172770
9480000 172136
9490000 172535
9500000 170218
9510000 169145
9520000 171622
9530000 173309
9540000 172357
9550000 173805
9560000 174424
9570000 173366
9580000 172953
9590000 173063
9600000 173768
9610000 173819
9620000 173677
9630000 174441
9640000 172526
9650000 172406
9660000 171917
9670000 172467
9680000 172110
9690000 172544
9700000 173129
9710000 172921
9720000 172964
9730000 172332
9740000 171893
9750000 173227
9760000 173542
9770000 174244
9780000 174243
9790000 173956
9800000 174622
9810000 176839
9820000 176281
9830000 175868
9840000 174521
9850000 174590
9860000 176234
9870000 175774
9880000 176172
9890000 176376
9900000 176279
9910000 176653
9920000 177583
9930000 179083
9940000 178739
9950000 180408
9960000 182027
9970000 182265
9980000 182479
9990000 182395
10000000 182419
10010000 183138
10020000 182690
10030000 182541
10040000 182563
10050000 183552
10060000 183197
10070000 184018
10080000 185197
10090000 185703
10100000 185561
10110000 186156
10120000 185635
10130000 185956
10140000 186343
10150000 186790
10160000 187496
10170000 188543
10180000 187504
10190000 187282
10200000 186817
10210000 185820
10220000 184539
10230000 184651
10240000 184216
10250000 184352
10260000 183885
10270000 181470
10280000 180377
10290000 180501
10300000 179964
10310000 179524
10320000 178516
10330000 178750
10340000 178921
10350000 178728
10360000 180468
10370000 181060
10380000 181496
10390000 181784
10400000 181973
10410000 181660
10420000 182573
10430000 184742
10440000 185732
10450000 186199
10460000 185848
10470000 185887
10480000 186706
10490000 186347
10500000 186669
10510000 184464
10520000 183625
10530000 184580
10540000 184191
10550000 185156
10560000 185791
10570000 186806
10580000 186587
10590000 185592
10600000 186791
10610000 188251
10620000 188586
10630000 189230
10640000 190318
10650000 189030
10660000 190376
10670000 188685
10680000 189637
10690000 190905
10700000 191784
10710000 192172
10720000 191192
10730000 192224
10740000 193050
10750000 192343
10760000 193211
10770000 193531
10780000 194706
10790000 195198
10800000 195185
10810000 195129
10820000 195989
10830000 196372
10840000 196587
10850000 197285
10860000 197538
10870000 198116
10880000 197529
10890000 195101
10900000 193002
10910000 193273
10920000 193515
10930000 194688
10940000 195671
10950000 194975
10960000 195329
10970000 195325
10980000 196163
10990000 196466
11000000 197357
11010000 199488
11020000 200863
11030000 201245
11040000 200851
11050000 201623
11060000 200358
11070000 201347
11080000 204079
11090000 205186
11100000 206398
11110000 205671
11120000 204717
11130000 204823
11140000 204290
11150000 203873
11160000 203068
11170000 202070
11180000 202644
11190000 203136
11200000 202228
11210000 202157
11220000 203064
11230000 203945
11240000 203633
11250000 202438
11260000 204423
11270000 205129
11280000 203382
11290000 204489
11300000 204609
11310000 204408
11320000 205778
11330000 207062
11340000 207649
11350000 208667
11360000 208442
11370000 207946
11380000 208851
11390000 209432
