# Time-averaged data for fix msd
# TimeStep c_msd[4]
4250000 37502.3
4260000 37807.6
4270000 37337.3
4280000 36807.2
4290000 36747.2
4300000 37278.7
4310000 37445.8
4320000 37697.4
4330000 37653.5
4340000 37266.4
4350000 37590.5
4360000 38023.3
4370000 37782.2
4380000 37817.4
4390000 37365.7
4400000 37249
4410000 36454.2
4420000 36643.7
4430000 36717.8
4440000 37651.6
4450000 37993.6
4460000 37661.6
4470000 37009.8
4480000 37113.1
4490000 36817.7
4500000 36920.7
4510000 36149.9
4520000 35907.5
4530000 35438.5
4540000 34950.2
4550000 35523
4560000 36402.8
4570000 36524.5
4580000 36544.1
4590000 36493.4
4600000 36510.7
4610000 36971.9
4620000 36941.5
4630000 37222.6
4640000 37518.8
4650000 38622.9
4660000 38163.2
4670000 37919.1
4680000 38275.5
4690000 38400.7
4700000 38310
4710000 38389.9
4720000 38631.3
4730000 39125.4
4740000 39692.4
4750000 40446.3
4760000 40448.6
4770000 39865.6
4780000 39866.1
4790000 39995.4
4800000 40242.9
4810000 40898
4820000 41164.1
4830000 40815.9
4840000 41204.4
4850000 42067.3
4860000 42354.4
4870000 42677
4880000 42073
4890000 41849
4900000 42115.5
4910000 42092.8
4920000 42139.5
4930000 42544
4940000 42772.2
4950000 43432.7
4960000 43095.4
4970000 42791.6
4980000 42236.8
4990000 42422.8
5000000 42093.5
5010000 42782.3
5020000 43592.7
5030000 43550.9
5040000 43309.8
5050000 43611.6
5060000 43255.5
5070000 43755.8
5080000 44192.8
5090000 43989.2
5100000 43870
5110000 44004
5120000 43649.1
5130000 44295.8
5140000 44963.3
5150000 44965.8
5160000 44705.9
5170000 45884
5180000 45947.1
5190000 46203.2
5200000 46984
5210000 48189.1
5220000 48196.9
5230000 48411.1
5240000 47929.2
5250000 47506.8
5260000 47929.6
5270000 48807.3
5280000 49001.2
5290000 48893.2
5300000 49317.2
5310000 49658.1
5320000 49124.2
5330000 48992.9
5340000 49488.4
5350000 50443.4
5360000 49813.9
5370000 49153.3
5380000 49003.4
5390000 49052.3
5400000 48800.6
5410000 49390.7
5420000 50015.9
5430000 50229.3
5440000 49035.1
5450000 48699.7
5460000 49332.1
5470000 50268.8
5480000 49934.3
5490000 49353.4
5500000 49617.4
5510000 49714.9
5520000 49604.5
5530000 50530.3
5540000 49965.8
5550000 49164.9
5560000 48922.9
5570000 49434.6
5580000 49067
5590000 48429.4
5600000 48376.5
5610000 48021.4
5620000 48127.1
5630000 48053.4
5640000 47569.2
5650000 47560.3
5660000 47336.4
5670000 46780.1
5680000 46758
5690000 46997.4
5700000 46443.8
5710000 46346.5
5720000 45662.6
5730000 45852.1
5740000 45309.7
5750000 45793.8
5760000 46357.3
5770000 46181.2
5780000 46284.2
5790000 46188.4
5800000 45997.7
5810000 46378.6
5820000 46239.1
5830000 46352
5840000 47172.5
5850000 47640.4
5860000 47890
5870000 47914.8
5880000 48449
5890000 48678.1
5900000 48156.7
5910000 47957.3
5920000 48094.7
5930000 47392.3
5940000 47921.9
5950000 47998.8
5960000 47337.5
5970000 47402.1
5980000 47766.5
5990000 47652.4
6000000 47611.7
6010000 47568.4
6020000 47862.9
6030000 47780.3
6040000 48445.4
6050000 48815
6060000 49073.6
6070000 49330.1
6080000 48983.4
6090000 49594.6
6100000 49668.5
6110000 49031.5
6120000 49307.5
6130000 49489.1
6140000 49899.5
6150000 50079.5
6160000 49990.8
6170000 49560.8
6180000 49776.4
6190000 50396.1
6200000 50559.7
6210000 51042.1
6220000 51531.5
6230000 52288.7
6240000 52781.7
6250000 53222.9
6260000 52804.6
6270000 52509.1
6280000 52876.8
6290000 53306.1
6300000 53211.5
6310000 53067.2
6320000 53644.3
6330000 53294.8
6340000 52916
6350000 52921.9
6360000 53008.1
6370000 52608.1
6380000 52849.2
6390000 52991.6
6400000 53189
6410000 53777.1
6420000 54624.4
6430000 54803.1
6440000 54227.5
6450000 54061.4
6460000 54769.3
6470000 55573
6480000 55907
6490000 56412.9
6500000 57345.3
6510000 56909.5
6520000 57708.6
6530000 57989.8
6540000 57962.5
6550000 58455.8
6560000 59168.4
6570000 59474
6580000 59601.4
6590000 60432
6600000 59987.8
6610000 59596
6620000 59868.1
6630000 58520.3
6640000 58561.5
6650000 58836.3
6660000 59086.7
6670000 59382
6680000 59393
6690000 60059.7
6700000 60471.8
6710000 59909.7
6720000 59624.7
6730000 58841.9
6740000 58449.3
6750000 58405.1
6760000 58230.4
6770000 58747
6780000 58738.8
6790000 58994.8
6800000 59720.5
6810000 60356.9
6820000 60945.7
6830000 61466.6
6840000 62193.2
6850000 62641.4
6860000 62052
6870000 62254.5
6880000 62980
6890000 63369.5
6900000 62830.3
6910000 61762.4
6920000 61104.7
6930000 61348.9
6940000 62144.9
6950000 62318
6960000 61596
6970000 61037.9
6980000 61058.7
6990000 61662.3
7000000 61622.5
7010000 61959
7020000 62263.3
7030000 62550.6
7040000 62550.8
7050000 62969.4
7060000 63010.5
7070000 62886.5
7080000 63549.6
7090000 63756.7
7100000 63648.6
7110000 62320.3
7120000 61640.3
7130000 60859.1
7140000 61283
7150000 61520.2
7160000 61263.3
7170000 61687.3
7180000 61828.9
7190000 61563.7
7200000 61960.3
7210000 61486
7220000 62059.2
7230000 62509.1
7240000 62076.5
7250000 61067.9
7260000 62336
7270000 61696.2
7280000 61567.7
7290000 61249.4
7300000 61191.8
7310000 61441.2
7320000 60811.5
7330000 61155
7340000 61048.1
7350000 61248.5
7360000 61218.3
7370000 60995.8
7380000 62414.7
7390000 63240.8
7400000 64065.3
7410000 64848
7420000 64858.6
7430000 64389.2
7440000 64135
7450000 63143
7460000 62506.2
7470000 63152.5
7480000 64387
7490000 64592.6
7500000 64755.5
7510000 65177.8
7520000 64880.8
7530000 64174.5
7540000 64292.4
7550000 65360.9
7560000 65804.6
7570000 66289.9
7580000 67304.1
7590000 67804.4
7600000 67330.5
7610000 67288.1
7620000 68751.9
7630000 68968.2
7640000 68956.9
7650000 69052.1
7660000 69284.1
7670000 69076.3
7680000 69268.5
7690000 69195
7700000 68838.1
7710000 69062.7
7720000 68854.9
7730000 68966.4
7740000 70168.8
7750000 69989.5
7760000 70586
7770000 70862.8
7780000 71017.1
7790000 71091.3
7800000 71164
7810000 72011
7820000 72436.6
7830000 72741.3
7840000 73048.6
7850000 72814.5
7860000 73728.9
7870000 74039.9
7880000 74390.3
7890000 73767.1
7900000 73214.3
7910000 72639
7920000 71994.7
7930000 72364.6
7940000 72978.3
7950000 73026.2
7960000 72203.9
7970000 72296.7
7980000 72164.9
7990000 72064.3
8000000 72640.5
8010000 73148.2
8020000 73169.2
8030000 73400.6
8040000 74105.9
8050000 73744.1
8060000 73774.4
8070000 74329.2
8080000 73354.5
8090000 74028.1
8100000 73597.5
8110000 73790.4
8120000 74093.3
8130000 73899.4
8140000 73774.2
8150000 74908.8
8160000 74598.9
8170000 74118.9
8180000 74129.9
8190000 74019.7
8200000 73999.9
8210000 75137.2
8220000 75854.6
8230000 75990.1
8240000 76347.7
8250000 76578.3
8260000 76804.5
8270000 77470.6
8280000 78382.5
8290000 78317.4
8300000 78652.9
8310000 77785.8
8320000 77715.7
8330000 77520.7
8340000 77889
8350000 77861.5
8360000 78448.8
8370000 79160.8
8380000 79394.6
8390000 79988.6
8400000 80413.7
8410000 81198.1
8420000 82523.6
8430000 82761
8440000 83551.8
8450000 84326.3
8460000 83744.3
8470000 83026
8480000 82902.4
8490000 82444.8
8500000 81944.6
8510000 81563.8
8520000 80342
8530000 80574
8540000 80395.6
8550000 80013.1
8560000 80305.2
8570000 79616.9
8580000 79654.7
8590000 79844.2
8600000 81078.8
8610000 81045.7
8620000 80001.7
8630000 80644.6
8640000 81293.8
8650000 82178.2
8660000 82301.4
8670000 82352.9
8680000 82187.7
8690000 81863.4
8700000 81274.9
8710000 81050.4
8720000 81432.3
8730000 81766.9
8740000 81986.9
8750000 82353.5
8760000 81325.1
8770000 81573
8780000 82520.3
8790000 82881.3
8800000 82978
8810000 83562.2
8820000 84869.4
8830000 84883.6
8840000 84572.9
8850000 85180.3
8860000 84811.6
8870000 84686.4
8880000 84896.7
8890000 84488.7
8900000 83668.3
8910000 83918
8920000 84171.8
8930000 83760.5
8940000 83519.1
8950000 84119.7
8960000 83238
8970000 82684.4
8980000 82267.7
8990000 82150.1
9000000 81526
9010000 81145.8
9020000 81385.5
9030000 80977.3
9040000 80812
9050000 81109.5
9060000 81577.2
9070000 81633.4
9080000 81685.4
9090000 81276.3
9100000 81377.7
9110000 81060.2
9120000 81109.3
9130000 81079
9140000 81413.4
9150000 81469.4
9160000 82266.3
9170000 82678.9
9180000 82314.1
9190000 82749.6
9200000 83079.1
9210000 82049.6
9220000 82127.7
9230000 82730.3
9240000 82252.7
9250000 83341.5
9260000 83555.7
9270000 84514.6
9280000 84619.9
9290000 84201
9300000 84277.5
9310000 84370.3
9320000 84441.5
9330000 84829.1
9340000 83948.2
9350000 83388.3
9360000 83217.7
9370000 83212
9380000 83119
9390000 84019.5
9400000 84257.7
9410000 84692.1
9420000 84358.7
9430000 85280.3
9440000 85597.8
9450000 86339.7
9460000 87173.1
9470000 87317.9
9480000 87124.9
9490000 87861.9
9500000 87694.5
9510000 87868
9520000 88249
9530000 88250.4
9540000 88496.7
9550000 88374.1
9560000 88863
9570000 89434.3
9580000 89205.1
9590000 89790.4
9600000 90135.1
9610000 88996
9620000 88970.8
9630000 88770.5
9640000 89723.6
9650000 90467.2
9660000 90455.4
9670000 90515.1
9680000 90784.1
9690000 90733.2
9700000 90711.4
9710000 91007.9
9720000 91338.1
9730000 91787.4
9740000 90799.4
9750000 90844.2
9760000 91424.8
9770000 91655.9
9780000 92925
9790000 93010.4
9800000 93106.5
9810000 93061.6
9820000 92462.1
9830000 92529.4
9840000 92586
9850000 92774.5
9860000 93148.4
9870000 93374
9880000 93149.8
9890000 93222.3
9900000 93107.8
9910000 93588.3
9920000 94479.5
9930000 94884.9
9940000 95058
9950000 95414.1
9960000 96015.3
9970000 95001.2
9980000 95382.4
9990000 95763.3
10000000 95772.8
10010000 96676.9
10020000 96418.5
10030000 96342.4
10040000 97594.1
10050000 97784.7
10060000 98161
10070000 99370.3
10080000 99227.8
10090000 98657.7
10100000 98064.5
10110000 97833.9
10120000 96866.7
10130000 97888
10140000 98433.8
10150000 99415.3
10160000 99107.5
10170000 99285.4
10180000 100215
10190000 100011
10200000 100920
10210000 100898
10220000 101923
10230000 101957
10240000 102646
10250000 101650
10260000 101766
10270000 102501
10280000 102132
10290000 101927
10300000 102480
10310000 102399
10320000 102243
10330000 102233
10340000 101535
10350000 101017
10360000 100634
10370000 101776
10380000 101112
10390000 100856
10400000 101142
10410000 101930
10420000 102293
10430000 103382
10440000 104210
10450000 103980
10460000 103544
10470000 104803
10480000 105031
10490000 105771
10500000 105637
10510000 105417
10520000 105575
10530000 105662
10540000 105775
10550000 107202
10560000 108118
10570000 109473
10580000 109796
10590000 109523
10600000 109785
10610000 109959
10620000 111226
10630000 111989
10640000 111765
10650000 111537
10660000 112209
10670000 113402
10680000 113536
10690000 113593
10700000 112510
10710000 112549
10720000 111599
10730000 111392
10740000 112050
10750000 113578
10760000 114306
10770000 113284
10780000 112766
10790000 113095
10800000 113003
10810000 113088
10820000 113267
10830000 113799
10840000 113937
10850000 114260
10860000 114805
10870000 114331
10880000 113766
10890000 113836
10900000 113779
10910000 114481
10920000 113787
10930000 113921
10940000 113825
10950000 114177
10960000 113478
10970000 113637
10980000 114757
10990000 114342
11000000 114451
11010000 115228
11020000 115090
11030000 114784
11040000 114212
11050000 114711
11060000 114930
11070000 115335
11080000 115763
11090000 115382
11100000 115819
11110000 116915
11120000 116003
11130000 116004
11140000 115602
11150000 114579
11160000 114179
11170000 115427
11180000 114866
11190000 114816
11200000 114612
11210000 114156
11220000 114574
11230000 114370
11240000 113666
11250000 114486
11260000 114366
11270000 114383
11280000 114136
11290000 113446
11300000 113596
11310000 115294
11320000 116047
11330000 115815
11340000 115464
11350000 114519
11360000 114832
11370000 115574
11380000 116050
11390000 116341
