# Time-averaged data for fix msd
# TimeStep c_msd[4]
7340000 29552.5
7350000 29749.6
7360000 29931
7370000 29739.2
7380000 29877.4
7390000 29827.4
7400000 29636.4
7410000 29676
7420000 29242.6
7430000 29506.5
7440000 29672.2
7450000 29704.8
7460000 29995.5
7470000 30382
7480000 30388.9
7490000 30610.2
7500000 30647
7510000 31155.6
7520000 30959.8
7530000 30689.8
7540000 30611.2
7550000 30569.5
7560000 30392.4
7570000 30276.5
7580000 30175.8
7590000 30696.4
7600000 30295
7610000 30062
7620000 30187.2
7630000 30315.8
7640000 30196.5
7650000 30247.6
7660000 30251
7670000 30478.1
7680000 30534.2
7690000 30753.4
7700000 30902.3
7710000 31375.9
7720000 31516.2
7730000 31209.1
7740000 31252.5
7750000 31442.2
7760000 31662.9
7770000 31387.9
7780000 32035.2
7790000 32093.9
7800000 31934.5
7810000 31837.7
7820000 31979.4
7830000 32051.1
7840000 32183.4
7850000 32322.6
7860000 32036.9
7870000 32260.7
7880000 32435.9
7890000 32576.1
7900000 32378
7910000 32078
7920000 32082.3
7930000 31975
7940000 31735.2
7950000 31781.2
7960000 31853.2
7970000 32164.5
7980000 32136.8
7990000 32289.6
8000000 32294.1
8010000 32429.8
8020000 32731.3
8030000 32581.6
8040000 32892.3
8050000 32822.4
8060000 32675.2
8070000 32557.9
8080000 32766.1
8090000 32969.9
8100000 32862.7
8110000 32515.2
8120000 32427.8
8130000 31970.1
8140000 31965
8150000 31756
8160000 31645.3
8170000 31820.4
8180000 31804.1
8190000 32024.8
8200000 32159.9
8210000 31793.7
8220000 32179.8
8230000 31889.9
8240000 32539.1
8250000 32187.6
8260000 31866.5
8270000 31749.9
8280000 31778.1
8290000 31977
8300000 32055.6
8310000 32574.8
8320000 32452.6
8330000 32494
8340000 32989.7
8350000 32966.5
8360000 32613
8370000 32309.3
8380000 32329.1
8390000 32334.2
8400000 32833.5
8410000 32810.5
8420000 32404
8430000 32353.6
8440000 32237.2
8450000 32220.1
8460000 32192.4
8470000 32183.3
8480000 32598.7
8490000 32589.5
8500000 32579
8510000 32450.7
8520000 32820.2
8530000 32572.2
8540000 32749.6
8550000 32639.6
8560000 32523.6
8570000 32335.2
8580000 32528.2
8590000 32793.7
8600000 33037.1
8610000 32935.6
8620000 32980.2
8630000 32743.8
8640000 32879.6
8650000 33200.9
8660000 33108
8670000 33338
8680000 33146.8
8690000 33020.5
8700000 33354
8710000 33327.7
8720000 33952.3
8730000 33845.2
8740000 33730.5
8750000 33870.8
8760000 33893.1
8770000 33806.1
8780000 34055.9
8790000 33868.6
8800000 34146.3
8810000 34507.3
8820000 34411.8
8830000 34501.3
8840000 34644.1
8850000 35118.9
8860000 34881.1
8870000 35069.4
8880000 35287.3
8890000 35130.1
8900000 35126.5
8910000 34859.5
8920000 34972.7
8930000 35220.9
8940000 35513
8950000 35387.5
8960000 35591.3
8970000 35594.9
8980000 35469.7
8990000 35410.2
9000000 35206.3
9010000 35203.8
9020000 35627
9030000 35783.1
9040000 35842.9
9050000 35943.5
9060000 36036.2
9070000 36048.1
9080000 36232.5
9090000 36591.8
9100000 36966
9110000 37298.6
9120000 37506.1
9130000 37543.7
9140000 37311.4
9150000 37918.6
9160000 38319.5
9170000 37983.8
9180000 38138.4
9190000 38197.4
9200000 38160.6
9210000 38153.2
9220000 37947.5
9230000 37783.1
9240000 38004.9
9250000 38516.4
9260000 39254.1
9270000 39237.5
9280000 38778.1
9290000 38915.5
9300000 39101.3
9310000 39672.1
9320000 39818.9
9330000 39907.1
9340000 40235.2
9350000 40215
9360000 40075.2
9370000 40434.9
9380000 40760.8
9390000 40374
9400000 40490.2
9410000 40568.1
9420000 40590.3
9430000 40301
9440000 40579.4
9450000 40493.5
9460000 40654
9470000 40739.2
9480000 40948.2
9490000 40838.4
9500000 41008.5
9510000 41028
9520000 40978.6
9530000 41457.1
9540000 41067.3
9550000 40681.5
9560000 40689.6
9570000 40728.8
9580000 40794.7
9590000 40901.1
9600000 40370.9
9610000 40635.3
9620000 40955
9630000 41191.7
9640000 40924.1
9650000 41070.9
9660000 40776.2
9670000 41164.7
9680000 40626.4
9690000 41005.1
9700000 41637.9
9710000 41589.6
9720000 41579.9
9730000 41788.3
9740000 42337.6
9750000 42640
9760000 42668
9770000 42702.4
9780000 42570.3
9790000 42555.7
9800000 43051.7
9810000 43534.8
9820000 43817.7
9830000 43813.7
9840000 43692.6
9850000 43255.8
9860000 43115.9
9870000 43837.7
9880000 43988.5
9890000 44038
9900000 43819.7
9910000 42941.7
9920000 42588.1
9930000 42787.3
9940000 42986
9950000 43304.4
9960000 43131.6
9970000 43061.5
9980000 43125.2
9990000 43339.6
10000000 43391.9
10010000 43490.5
10020000 43395.3
10030000 43385.7
10040000 43297
10050000 43180.7
10060000 43715.6
10070000 43044.5
10080000 42866.6
10090000 43285.8
10100000 43393.1
10110000 43524.7
10120000 44004.1
10130000 43691.9
10140000 43117.8
10150000 43318.7
10160000 43384.8
10170000 43421
10180000 43486.9
10190000 43536
10200000 43809.5
10210000 43522.4
10220000 43839.3
10230000 43966.6
10240000 44313.1
10250000 44570.2
10260000 45009.8
10270000 44573.4
10280000 44893.7
10290000 44809.6
10300000 44990
10310000 45279.7
10320000 44714.2
10330000 44793.4
10340000 44743.1
10350000 44953.3
10360000 44975.3
10370000 45202.6
10380000 45383.6
10390000 45522.1
10400000 45189.8
10410000 45380.9
10420000 44786.5
10430000 45017.3
10440000 45281.3
10450000 45693.3
10460000 45499.2
10470000 45722.6
10480000 45601.1
10490000 45790
10500000 45452.3
10510000 45342.6
10520000 45913.9
10530000 45972.9
10540000 46027.9
10550000 45979.7
10560000 46256.2
10570000 46444.9
10580000 46214.8
10590000 46282.6
10600000 46797.5
10610000 46723.7
10620000 46940.7
10630000 46730.8
10640000 46642.5
10650000 46889.9
10660000 46696.8
10670000 46724.1
10680000 46618
10690000 46447.7
10700000 46611.9
10710000 45986.4
10720000 45670.1
10730000 45481.1
10740000 45518.3
10750000 45311.7
10760000 45004
10770000 45329.3
10780000 45123
10790000 45181.6
10800000 45197.4
10810000 45215.8
10820000 45674.5
10830000 45599.3
10840000 45744.3
10850000 45937.6
10860000 45897.1
10870000 46364.8
10880000 46124.1
10890000 46308.7
10900000 46895.5
10910000 46842.2
10920000 47336.3
10930000 47410.7
10940000 46933.1
10950000 47361.2
10960000 47797
10970000 47585.6
10980000 47772.5
10990000 47986.4
11000000 47898
11010000 47763.2
11020000 47692.5
11030000 47974.5
11040000 47836.8
11050000 47929.4
11060000 47835.7
11070000 47735.3
11080000 47306.6
11090000 47265.8
11100000 47427.8
11110000 47430.7
11120000 47698.9
11130000 47812.3
11140000 48204
11150000 47601.5
11160000 47733.7
11170000 47968.5
