# Time-averaged data for fix msd
# TimeStep c_msd[4]
1400000 740.053
1410000 1036.78
1420000 1189.12
1430000 1289.83
1440000 1430.11
1450000 1633.51
1460000 1723.73
1470000 1740.88
1480000 1788.87
1490000 2029.54
1500000 2178.25
1510000 2157.34
1520000 2391.71
1530000 2434.66
1540000 2507.83
1550000 2648.38
1560000 2799.56
1570000 2727.07
1580000 2890.17
1590000 2839.55
1600000 2997.49
1610000 3101.49
1620000 3050.63
1630000 3299.22
1640000 3271.17
1650000 3339.61
1660000 3326.33
1670000 3573.09
1680000 3494.02
1690000 3548.38
1700000 3525.77
1710000 3625.61
1720000 3809.5
1730000 3891
1740000 3913.46
1750000 3963.39
1760000 3772.45
1770000 3966.56
1780000 4064.94
1790000 4130.47
1800000 4262.26
1810000 4358.6
1820000 4585.22
1830000 4878.39
1840000 4926.16
1850000 4738.79
1860000 4750.1
1870000 4869.69
1880000 4643.96
1890000 4649.64
1900000 4822.71
1910000 4696.32
1920000 4516.04
1930000 4466.54
1940000 4879.42
1950000 5003.88
1960000 5077.87
1970000 5000.25
1980000 5308.63
1990000 5575.15
2000000 5569.28
2010000 5524.41
2020000 5854.95
2030000 5819.44
2040000 5650.49
2050000 5403.94
2060000 5352.41
2070000 5393.14
2080000 5385.16
2090000 5467.14
2100000 5509.66
2110000 5328.64
2120000 5241.78
2130000 5269.9
2140000 5224.48
2150000 5300.96
2160000 5417.22
2170000 5702.64
2180000 5585.17
2190000 5689.72
2200000 5656.92
2210000 5857.45
2220000 6274.25
2230000 6288.04
2240000 6231.07
2250000 6775.49
2260000 7179.06
2270000 7061.18
2280000 7075.94
2290000 7038.96
2300000 6930.52
2310000 6860.67
2320000 6799.65
2330000 6853.28
2340000 7032.89
2350000 6990.92
2360000 7119.73
2370000 7049.37
2380000 6896.62
2390000 7201.38
2400000 7211.46
2410000 7423.66
2420000 7368.56
2430000 7352.16
2440000 7546.11
2450000 7707.61
2460000 7683.15
2470000 7689.79
2480000 7565.33
2490000 7672.52
2500000 7771.27
2510000 7944.34
2520000 7821.87
2530000 8108.94
2540000 8393.63
2550000 8735.33
2560000 8595.79
2570000 8602.65
2580000 8891.19
2590000 9011.22
2600000 9143.15
2610000 9373.5
2620000 9463.53
2630000 9694.3
2640000 9956.41
2650000 10603.4
2660000 10592.3
2670000 10684.4
2680000 10438.7
2690000 10424.5
2700000 10500.9
2710000 10447.8
2720000 10376.4
2730000 10231.3
2740000 10728.5
2750000 10712.8
2760000 10456.4
2770000 10514.7
2780000 10377.1
2790000 10743.8
2800000 10813.2
2810000 11208.9
2820000 11098.3
2830000 10932
2840000 10688.4
2850000 10861.8
2860000 11143.2
2870000 11109.9
2880000 11073.4
2890000 11202.7
2900000 11287.1
2910000 11689.8
2920000 12109.8
2930000 12179.4
2940000 12222.5
2950000 12187
2960000 12016.6
2970000 12025.4
2980000 12207.1
2990000 12244.4
3000000 11957.2
3010000 12093.8
3020000 12140.9
3030000 12484
3040000 12497
3050000 12533.2
3060000 12785.2
3070000 13044.3
3080000 13130.4
3090000 13189.2
3100000 13176.3
3110000 13202.9
3120000 13657.9
3130000 13554.7
3140000 13558.7
3150000 14059.4
3160000 14133.7
3170000 14311.2
3180000 14200.9
3190000 14483.5
3200000 14455.8
3210000 14121.6
3220000 14456.4
3230000 14438.3
3240000 14487.6
3250000 14506.3
3260000 14566.3
3270000 14708.9
3280000 14840.9
3290000 14919
3300000 14817.3
3310000 14924.4
3320000 14981.5
3330000 15222.5
3340000 15318.4
3350000 15634.9
3360000 16301
3370000 16612.6
3380000 16634.5
3390000 16784.9
3400000 16832.6
3410000 16568.7
3420000 16588.7
3430000 16803.1
3440000 16736.5
3450000 17135.7
3460000 17207.4
3470000 16804.3
3480000 16795.3
3490000 16747.9
3500000 16844
3510000 16602.8
3520000 16622.2
3530000 16614.5
3540000 16592.4
3550000 16506.3
3560000 16646.1
3570000 16578.4
3580000 16834.4
3590000 17076.2
3600000 16898.4
3610000 16950.6
3620000 17039.3
3630000 17363
3640000 17408.6
3650000 17144.3
3660000 17039
3670000 17141.2
3680000 17573.2
3690000 18064.9
3700000 18165.1
3710000 18169.9
3720000 18361.4
3730000 18210.6
3740000 18073
3750000 18414.2
3760000 18662.1
3770000 18774.5
3780000 18734.3
3790000 18641.2
3800000 18710.9
3810000 18583.6
3820000 18883
3830000 18891.2
3840000 19095
3850000 19146.2
3860000 19569.7
3870000 19864.3
3880000 19823.9
3890000 20144.4
3900000 20714.9
3910000 21076.3
3920000 20914.1
3930000 20565.2
3940000 20484.8
3950000 20685.3
3960000 20858.5
3970000 21068.7
3980000 20744.3
3990000 20498.5
4000000 20566.8
4010000 20681.2
4020000 20865.2
4030000 21158.7
4040000 21241.7
4050000 21398.1
4060000 21304.1
4070000 21630.4
4080000 21712.4
4090000 21620.8
4100000 21917.9
4110000 22172
4120000 22245.2
4130000 21853.7
4140000 21930.9
4150000 21894.3
4160000 21636.3
4170000 21585.4
4180000 21617
4190000 21476
4200000 21633.1
4210000 21852.2
4220000 21540.7
4230000 20942.1
4240000 20856.8
4250000 21287.3
4260000 21469.9
4270000 21692.7
4280000 21498.4
4290000 21050.2
4300000 20710.7
4310000 20903.7
4320000 21243.8
4330000 21290.4
4340000 21520.7
4350000 21813.6
4360000 22017.2
4370000 22160
4380000 22346.6
4390000 22214.8
4400000 22603.4
4410000 22560.2
4420000 22234.1
4430000 22302.8
4440000 22497.1
4450000 22395.3
4460000 22581.9
4470000 22411.3
4480000 22419.9
4490000 22579.8
4500000 22267.7
4510000 22546.3
4520000 22833
4530000 22829.4
4540000 22563
4550000 22847.6
