# Fix print output for fix radfile
1400000 82.1649008821593
1410000 87.018754362043
1420000 88.5077954316759
1430000 89.8670847214409
1440000 89.0718702681583
1450000 88.8502445782919
1460000 91.009962842457
1470000 92.1884993411705
1480000 93.0791028193883
1490000 93.230548176646
1500000 93.4902123876666
1510000 95.2057631152276
1520000 95.982617134324
1530000 98.3625663936544
1540000 99.0165795299355
1550000 100.056389590191
1560000 100.25925921213
1570000 101.527593486796
1580000 104.192347517915
1590000 104.746330981588
1600000 106.448476412564
1610000 106.604581363773
1620000 106.002465768492
1630000 105.377151344279
1640000 105.739041555781
1650000 106.331225806595
1660000 105.66658313898
1670000 106.812468865017
1680000 109.686474699214
1690000 111.019864303432
1700000 111.689100950951
1710000 110.31127358822
1720000 110.112912813672
1730000 111.967819694315
1740000 113.627117232796
1750000 112.943706802449
1760000 113.829543761611
1770000 113.119106139901
1780000 112.752661074972
1790000 113.447086818632
1800000 113.57987264007
1810000 112.940240049078
1820000 111.724131455083
1830000 110.35177888929
1840000 111.415453060448
1850000 112.088037037558
1860000 113.628973832714
1870000 114.326690035876
1880000 114.605374017753
1890000 115.834100131371
1900000 116.618089885191
1910000 118.853472287512
1920000 121.443579266377
1930000 121.552908112283
1940000 119.742481986533
1950000 121.158165813515
1960000 123.145098063587
1970000 123.266436849815
1980000 124.257951052984
1990000 125.923197269389
2000000 126.968875927245
2010000 127.348816559186
2020000 128.733513318881
2030000 128.374586470513
2040000 128.624977279651
2050000 127.900034176434
2060000 126.534384839294
2070000 127.745623686155
2080000 128.475664491323
2090000 131.491645119234
2100000 132.932989617958
2110000 133.415560819704
2120000 134.5398640879
2130000 136.359684697557
2140000 137.707269049278
2150000 137.822556476206
2160000 135.743737245759
2170000 135.832238037513
2180000 137.799653647608
2190000 139.862469559824
2200000 139.293101367625
2210000 138.96625042079
2220000 140.050593055086
2230000 139.479875331692
2240000 140.850516172998
2250000 140.875640694952
2260000 140.129870190651
2270000 140.653645800543
2280000 140.15266525322
2290000 141.983795860761
2300000 144.455875197597
2310000 146.582415176166
2320000 148.423151114774
2330000 147.808275825746
2340000 148.431034248079
2350000 147.671648949209
2360000 147.077349731383
2370000 146.968844822381
2380000 146.276806351069
2390000 147.01557389083
2400000 150.698367878345
2410000 150.700690227268
2420000 151.107290830109
2430000 151.63996353839
2440000 151.989104297141
2450000 152.741884375289
2460000 153.4267252758
2470000 154.876569188971
2480000 155.896469735392
2490000 157.208115180023
2500000 158.724855629069
2510000 160.486613008165
2520000 159.125539237396
2530000 160.702030430534
2540000 161.24377390508
2550000 161.293427268419
2560000 161.67854084539
2570000 161.694441869134
2580000 159.900088730238
2590000 159.191829400254
2600000 160.381969753104
2610000 163.067306301398
2620000 163.948379445958
2630000 164.554656846989
2640000 164.752617555322
2650000 164.741081998161
2660000 164.200559689021
2670000 162.391196103714
2680000 161.597709246347
2690000 162.562757050124
2700000 162.062672924727
2710000 161.515219508872
2720000 159.676617742995
2730000 160.188413000375
2740000 158.89260521679
2750000 158.143676356428
2760000 156.85811574144
2770000 156.2128051651
2780000 155.651675787842
2790000 153.76393575993
2800000 152.454298812301
2810000 153.693250674778
2820000 152.74608902322
2830000 153.407370436368
2840000 153.230203578505
2850000 155.660033477824
2860000 156.551768997505
2870000 156.462828893496
2880000 158.343724119241
2890000 158.111033085399
2900000 161.28510031546
2910000 162.768554167047
2920000 163.935570766704
2930000 164.877333700514
2940000 164.010962281318
2950000 166.028592246754
2960000 166.83981873187
2970000 166.952472176609
2980000 167.189868604513
2990000 167.573093769413
3000000 168.847031949046
3010000 169.756815473125
3020000 169.39949474092
3030000 169.595890556868
3040000 170.567031663404
3050000 168.368846572856
3060000 168.670718323054
3070000 169.564727322159
3080000 170.471798618102
3090000 170.342004354769
3100000 169.943363444905
3110000 170.791067094971
3120000 173.1345942098
3130000 176.464290684223
3140000 177.216585864499
3150000 177.781235536864
3160000 179.915995978114
3170000 179.184528717454
3180000 181.055727481112
3190000 182.615695512752
3200000 183.300179660045
3210000 183.170785118564
3220000 182.912542823891
3230000 182.311838722117
3240000 183.649588653658
3250000 184.256649901043
3260000 184.206458150953
3270000 185.023671342103
3280000 185.870306573354
3290000 187.824072957166
3300000 189.891638167886
3310000 190.649518458393
3320000 191.468827866402
3330000 192.32284478957
3340000 193.29317382803
3350000 194.983060140849
3360000 194.508827917026
3370000 194.731634969917
3380000 194.9863993524
3390000 195.20518570208
3400000 197.002277758213
3410000 197.878421041286
3420000 196.224268910324
3430000 195.627599991588
3440000 195.235389193905
3450000 194.521600105235
3460000 193.518344880314
3470000 195.083101316067
3480000 194.274498835888
3490000 194.607544847098
3500000 193.782580859641
3510000 193.763024876247
3520000 192.78148310758
3530000 191.197735129955
3540000 190.385213600746
3550000 190.593331514403
3560000 189.585981282522
3570000 189.115993308714
3580000 188.697308330447
3590000 189.502127918619
3600000 190.522247491104
3610000 190.215341998947
3620000 191.936250866925
3630000 192.623077510475
3640000 193.951922167545
3650000 193.069937042689
3660000 194.046601407562
3670000 194.505317774369
3680000 192.966627945826
3690000 193.041867677312
3700000 193.63686493671
3710000 193.289453419193
3720000 191.531842115976
3730000 191.91223617323
3740000 194.462386718519
3750000 195.289548328174
3760000 195.222406113272
3770000 196.467297691969
3780000 197.756946234744
3790000 196.4504320582
3800000 194.59854353511
3810000 194.727521037726
3820000 196.553989098942
3830000 197.000236559888
3840000 198.004818701419
3850000 197.828760052773
3860000 198.404919285149
3870000 198.636546365033
3880000 197.189932028215
3890000 195.498420070724
3900000 194.079080344346
3910000 195.577726025982
