# Time-averaged data for fix msd
# TimeStep c_msd[4]
1400000 818.994
1410000 1221.3
1420000 1409.99
1430000 1655.48
1440000 1944.29
1450000 2108.23
1460000 2461.8
1470000 2646.56
1480000 2746.76
1490000 2980.7
1500000 3271.47
1510000 3318.4
1520000 3492.34
1530000 3425.89
1540000 3442.84
1550000 3662.98
1560000 3978.94
1570000 4319.8
1580000 4341.47
1590000 4360.83
1600000 4223.95
1610000 4335.39
1620000 4519.63
1630000 4844.36
1640000 4830.05
1650000 4919.92
1660000 5006.66
1670000 5263.27
1680000 5713.17
1690000 6039.92
1700000 6132.62
1710000 6245.9
1720000 6644.37
1730000 6603.85
1740000 6735.69
1750000 6923.17
1760000 7185.45
1770000 7686.61
1780000 7822.84
1790000 8017.97
1800000 8101.17
1810000 8384.87
1820000 8613.93
1830000 8802.27
1840000 8728.55
1850000 8176.76
1860000 8394.95
1870000 8364.72
1880000 8359.56
1890000 8760.51
1900000 9032.36
1910000 8920.53
1920000 9153.26
1930000 9899.01
1940000 10183.3
1950000 9985.32
1960000 10098.2
1970000 10573.1
1980000 10578
1990000 10546.3
2000000 10822.8
2010000 10907.8
2020000 10517.3
2030000 10595.9
2040000 11000.1
2050000 11270
2060000 11228.5
2070000 11681.6
2080000 12021.2
2090000 12293.8
2100000 12526.3
2110000 13087.1
2120000 13147.3
2130000 12837.3
2140000 12839.3
2150000 12758.8
2160000 13187.7
2170000 13162.5
2180000 13161.1
2190000 12730.3
2200000 12815.6
2210000 13285.2
2220000 13271.4
2230000 13238.8
2240000 13085.5
2250000 13123.1
2260000 12988.4
2270000 13619.4
2280000 13673.1
2290000 14139.4
2300000 14835.1
2310000 14887.5
2320000 14657.9
2330000 14768.6
2340000 14586.3
2350000 14983.2
2360000 15057.9
2370000 15409.7
2380000 15906
2390000 15711.7
2400000 16679.4
2410000 16464.1
2420000 16534.4
2430000 16390.3
2440000 17116
2450000 17196.4
2460000 17580.8
2470000 17841.9
2480000 18196.9
2490000 18409.2
2500000 18684.6
2510000 18499.2
2520000 18804.8
2530000 18512.4
2540000 18711.6
2550000 19115.5
2560000 18928.5
2570000 18779.2
2580000 19091.3
2590000 19392.2
2600000 19303
2610000 19505.4
2620000 19900.9
2630000 19921.9
2640000 19893.2
2650000 20119.4
2660000 20016.3
2670000 19989.1
2680000 20267.1
2690000 20144.3
2700000 19879.9
2710000 19985.5
2720000 20200
2730000 19859.2
2740000 19911.2
2750000 19724
2760000 19749
2770000 19534.4
2780000 20042.2
2790000 20361
2800000 19947.6
2810000 20015.1
2820000 20321.8
2830000 20476.3
2840000 20636.5
2850000 20944.4
2860000 21224.6
2870000 20907.6
2880000 21168.9
2890000 21035.1
2900000 21284.7
2910000 21525.8
2920000 21008.6
2930000 21277.4
2940000 21276.2
2950000 21449.9
2960000 21495.2
2970000 21447.9
2980000 21336
2990000 21581.2
3000000 21903.2
3010000 22151
3020000 22333.6
3030000 22925
3040000 22938.3
3050000 22664.5
3060000 22695.8
3070000 23208.2
3080000 23418.8
3090000 23236.8
3100000 23841.6
3110000 24047
3120000 23769.9
3130000 24018.9
3140000 24258.4
3150000 24679
3160000 25275.9
3170000 25349.1
3180000 25644.2
3190000 25873.9
3200000 25703.6
3210000 25569
3220000 25503.5
3230000 25522.6
3240000 25548.1
3250000 25666.5
3260000 25596.8
3270000 25919
3280000 26635.9
3290000 27089.4
3300000 27962.3
3310000 28180.1
3320000 28563.4
3330000 29082.1
3340000 29861.5
3350000 29765.2
3360000 30301.5
3370000 30854.6
3380000 31072.5
3390000 31542.7
3400000 32409.6
3410000 32130.5
3420000 32037.3
3430000 32459.6
3440000 32644.4
3450000 32101.3
3460000 31322.9
3470000 31217.2
3480000 31310.6
3490000 30961.8
3500000 30958.5
3510000 30725.6
3520000 30473.2
3530000 30808.6
3540000 30606.7
3550000 30210.5
3560000 29868.2
3570000 29530.8
3580000 28957.8
3590000 28308.2
3600000 28165.8
3610000 28194.9
3620000 28614.5
3630000 28963.8
3640000 29706.4
3650000 29583.7
3660000 29643.5
3670000 29859.9
3680000 30518.4
3690000 30839.8
3700000 30996
3710000 31246.7
3720000 31021.8
3730000 31362.5
3740000 31419.8
3750000 31506
3760000 31607.8
3770000 32099.4
3780000 32561.6
3790000 32671
3800000 32216.1
3810000 32346.6
3820000 32917.8
3830000 33678
3840000 34919.5
3850000 35095.3
3860000 35137.7
3870000 35085.5
3880000 35748.2
3890000 35528.9
3900000 35406.3
3910000 36291.5
3920000 36290.3
3930000 36040.3
3940000 36329.6
3950000 36006.5
3960000 36132.8
3970000 36652.7
3980000 36737.1
3990000 36950.4
4000000 36530.7
4010000 36637.8
4020000 36600.5
4030000 35994
4040000 35000.1
4050000 35515.2
4060000 35740.6
4070000 34989.2
4080000 34575.5
4090000 35034
4100000 35181.6
4110000 34909.4
4120000 35211.7
4130000 35646.6
4140000 36312.7
4150000 36430.9
4160000 36906.9
4170000 37070.7
4180000 36821.4
4190000 37169.5
4200000 36805.8
4210000 37500.9
4220000 37738.7
4230000 37564.8
4240000 37791.2
4250000 37965.7
4260000 38097.5
4270000 37815
4280000 38265.7
4290000 38284.2
4300000 37476.2
4310000 37771.9
4320000 38419.3
4330000 38926.7
4340000 40039.5
4350000 41200.5
4360000 40788.5
4370000 40714.6
4380000 40947.3
4390000 41162.8
4400000 40649.8
4410000 40657.3
4420000 41094
4430000 41662.3
4440000 42742.1
4450000 43602.9
4460000 43568.4
4470000 43161
4480000 42979.2
4490000 43727.2
4500000 44357.9
4510000 43557
4520000 43361.8
4530000 42720.1
4540000 43616.7
4550000 44254.7
4560000 43977.5
4570000 43484.6
4580000 43601.5
4590000 43646.9
4600000 43976.2
4610000 44321.6
4620000 43781.5
4630000 43763.1
4640000 43753.8
4650000 43761.2
4660000 44282.2
4670000 45022.6
