# Time-averaged data for fix msd
# TimeStep c_msd[4]
1400000 768.417
1410000 1170.86
1420000 1376.58
1430000 1779.39
1440000 2181.53
1450000 2501.32
1460000 2599.71
1470000 2648.33
1480000 2846.39
1490000 3066.43
1500000 3311.65
1510000 3756.29
1520000 4092.2
1530000 4236.98
1540000 4425.07
1550000 4626.9
1560000 4771.35
1570000 4911.32
1580000 5099.54
1590000 5420.1
1600000 5400.38
1610000 5663.21
1620000 5982.15
1630000 6098.46
1640000 5972.98
1650000 6130.51
1660000 6509.31
1670000 6476.29
1680000 6756.33
1690000 7035.72
1700000 7453.69
1710000 7780.42
1720000 7592.78
1730000 7744.72
1740000 7786.56
1750000 8127.47
1760000 8561.27
1770000 8935.59
1780000 8954.13
1790000 9123.13
1800000 9163.13
1810000 9173.85
1820000 9361.91
1830000 9320.32
1840000 9080.67
1850000 9658.94
1860000 9105.82
1870000 9354.91
1880000 9950.98
1890000 10674.9
1900000 10681.1
1910000 11098.2
1920000 11839.7
1930000 12099.9
1940000 12058.8
1950000 11983.7
1960000 12247.6
1970000 12701.6
1980000 12855.2
1990000 13025.6
2000000 13137.3
2010000 13374.5
2020000 13545.1
2030000 13525.6
2040000 13977.3
2050000 14425.2
2060000 15297
2070000 16447
2080000 16395.8
2090000 16685.4
2100000 16682.2
2110000 16774.5
2120000 17165.1
2130000 17601.2
2140000 17706.7
2150000 17911.4
2160000 18532.8
2170000 18760.8
2180000 18477.6
2190000 18523.7
2200000 19010.7
2210000 18783.7
2220000 18846.4
2230000 19086.3
2240000 19187.5
2250000 19103.9
2260000 19856.5
2270000 19605.1
2280000 19702.9
2290000 20606
2300000 21121.7
2310000 21714.6
2320000 21608.1
2330000 21830.1
2340000 22250.3
2350000 22625.3
2360000 22269.2
2370000 22271.4
2380000 22543.7
2390000 22656.5
2400000 23288.3
2410000 23653.5
2420000 24544.9
2430000 24834
2440000 24839.8
2450000 24635
2460000 25016
2470000 25485.4
2480000 26358.4
2490000 27184.2
2500000 27015.2
2510000 26964
2520000 26357.1
2530000 26436
2540000 27207.7
2550000 28214.4
2560000 28939.2
2570000 29058.4
2580000 29941.2
2590000 30313.7
2600000 30516.3
2610000 30616.8
2620000 30782.9
2630000 31247.9
2640000 31679.6
2650000 31289.2
2660000 31654.7
2670000 31403.5
2680000 31081
2690000 30521.4
2700000 30912
2710000 30927.8
2720000 30518.9
2730000 30459.7
2740000 30522.2
2750000 30562.2
2760000 31096.8
2770000 32173.6
2780000 32494.6
2790000 32410.5
2800000 32516.2
2810000 32885.7
2820000 32672.9
2830000 32668.9
2840000 32169.9
2850000 32558.5
2860000 33057.5
2870000 33338.8
2880000 33233.7
2890000 34242.8
2900000 35460.8
2910000 35629.7
2920000 35268.8
2930000 34837.9
2940000 35150.9
2950000 35760.7
2960000 36879.7
2970000 36955.2
2980000 36952.5
2990000 36678.3
3000000 36441.7
3010000 36410.1
3020000 37334.3
3030000 36847.8
3040000 36907.4
3050000 37531.1
3060000 38140.1
3070000 37493.7
3080000 37250.7
3090000 37906.7
3100000 38756.4
3110000 39838.8
3120000 40536.6
3130000 42107.2
3140000 41898
3150000 42388.5
3160000 42765
3170000 43162.8
3180000 42779.5
3190000 42066
3200000 41979.7
3210000 42629.6
3220000 43444.8
3230000 43343.1
3240000 43951.5
3250000 44208.6
3260000 44238.3
3270000 45222.6
3280000 45964.8
3290000 46807.3
3300000 47316.2
3310000 48364
3320000 49000.3
3330000 49155
3340000 49569.2
3350000 49457.2
3360000 48963
3370000 48392.8
3380000 48054
3390000 47781.1
3400000 47801.4
3410000 47827.3
3420000 48900.1
3430000 48557.9
3440000 48581.6
3450000 48299.1
3460000 47677.6
3470000 47006.6
3480000 46046.4
3490000 46147.4
3500000 46515.8
3510000 46072.5
3520000 45513.9
3530000 45339.8
3540000 44759.8
3550000 44968.6
3560000 44343.5
3570000 44534.3
3580000 45094.5
3590000 45658.4
3600000 45125.5
3610000 45844.9
3620000 45631.5
3630000 45354.6
3640000 46693.9
3650000 47492.6
3660000 48726.3
3670000 49033.4
3680000 49064.8
3690000 49638.2
3700000 50160.2
3710000 50747.1
3720000 50558.5
3730000 51572.3
3740000 52014.7
3750000 52465.3
3760000 52289
3770000 51719.5
3780000 52461.2
3790000 52503.4
3800000 52993.3
3810000 53924.5
3820000 54648.5
3830000 54943.3
3840000 55693.3
3850000 55269.1
3860000 55294.3
3870000 55543.7
3880000 55292.3
3890000 54547
3900000 54843.2
3910000 55761.2
3920000 56738.1
3930000 56492
3940000 57364
3950000 58722.7
3960000 59065
3970000 59262.4
3980000 60827.6
3990000 61210.4
4000000 60792.5
4010000 60980.9
4020000 61404.9
4030000 61266.3
4040000 61455
4050000 61506.4
4060000 61547.4
4070000 60105.7
4080000 59857.3
4090000 59914.6
4100000 59833.2
4110000 59587.2
4120000 59432.9
4130000 59406.9
4140000 59935.8
4150000 61012.1
4160000 61170.5
4170000 61694.7
4180000 62454.5
4190000 63665.2
4200000 63883
4210000 63818.9
4220000 64041.7
4230000 64812.1
4240000 65694.2
4250000 66353.4
4260000 66254.4
4270000 66917.3
4280000 67513.1
4290000 67506.7
4300000 67157.1
4310000 66564.1
4320000 66630.3
4330000 67026.6
4340000 68075.2
4350000 68571.7
4360000 68621.9
4370000 68123.2
4380000 67915.2
4390000 67809.1
4400000 66872.5
4410000 66231.1
4420000 65999.8
4430000 66510.1
4440000 66414.7
4450000 66972
4460000 66894.7
4470000 66670.9
4480000 66397.5
4490000 66171.7
4500000 65192.9
4510000 64775.3
4520000 64607.9
4530000 64283.8
4540000 64049.1
4550000 63600.2
4560000 62151.7
4570000 61110.6
4580000 60359.8
4590000 60473.6
4600000 60775.1
4610000 60450.3
4620000 59942.6
4630000 60727.2
4640000 59975.4
4650000 59888.8
4660000 60556.6
4670000 61009.7
4680000 62095.1
4690000 62991.6
4700000 63044.6
4710000 63398.3
4720000 64617.4
4730000 63658.8
4740000 62926.8
4750000 63598.6
4760000 64776.8
4770000 64891
4780000 64794
4790000 63813.6
4800000 64220
4810000 63846.6
4820000 63848.3
4830000 63465
4840000 64588.7
4850000 64694.7
4860000 63718.7
4870000 64011.5
4880000 64726.8
4890000 65045.2
4900000 65108.5
4910000 65753.9
4920000 66268.1
4930000 67052.8
4940000 67166.4
4950000 66868.8
4960000 66772.5
4970000 66335.3
4980000 66495.2
4990000 66389.4
5000000 66272.9
5010000 65834.1
5020000 65562.8
5030000 64850.6
5040000 64681.6
5050000 64894.9
5060000 66225.6
5070000 67518.4
5080000 67710.1
5090000 68402.2
5100000 68212.5
5110000 67668.4
5120000 68272.9
5130000 68959.2
5140000 69560.2
5150000 69380.2
5160000 69293.2
5170000 69290.5
5180000 69074.3
5190000 70525.7
5200000 71233.1
5210000 72405.7
5220000 71840.5
5230000 71330.6
5240000 71366.6
5250000 71437.3
5260000 70978.4
5270000 70170
5280000 69240
5290000 69095.8
5300000 69885
5310000 70575.2
5320000 70366.7
5330000 70474.9
5340000 70351.7
5350000 70596.3
5360000 70647
5370000 70308.9
5380000 70336.3
5390000 70478.5
5400000 69534.7
5410000 69930.1
5420000 69969.9
5430000 70199.8
5440000 70167.4
5450000 69817
5460000 70540.9
5470000 69855.3
5480000 69378.6
5490000 70391.7
5500000 70501.9
5510000 70718.6
5520000 70510.2
5530000 71155.6
5540000 71590.4
5550000 71871.5
5560000 71572.3
5570000 71877.3
5580000 71396.1
5590000 71186.9
5600000 71612
5610000 71250.8
5620000 71878.5
5630000 71307
5640000 72177.3
5650000 73105.4
5660000 73142.9
5670000 73195.3
5680000 72960.9
5690000 72497.3
5700000 73075.2
5710000 74062.1
5720000 75318.7
5730000 76033.9
5740000 76706.5
5750000 77736.3
5760000 77826.4
5770000 77914.6
