Temperature,ConcLow,ConcHigh
275 ,  0.2970574487971987 ,  0.016596581980932928
265 ,  0.3621330939541592 ,  1.741376958333329e-05
280 ,  0.2722094098304345 ,  0.02587516658898171
230 ,  0.548116258346629 ,  1.220696406705381e-14
250 ,  0.4512905505713992 ,  3.6692166666686936e-08
240 ,  0.49686718603023544 ,  2.6821047860941835e-08
245 ,  0.47263516292759145 ,  1.8695255555562023e-07
255 ,  0.4205696103927551 ,  3.4193380681818897e-07
235 ,  0.5215358400922429 ,  2.441400286384401e-14
260 ,  0.3887270809673927 ,  7.026645397727318e-06
270 ,  0.3290571590821062 ,  0.006684666684465909
