Temperature,ConcLow,ConcHigh
245 ,  0.4674628772494684 ,  2.1881459241328756e-07
255 ,  0.41076152770180513 ,  6.2721606200253955e-06
235 ,  0.519060887910286 ,  4.8828173950349864e-14
260 ,  0.3898665804909563 ,  1.1498511337209341e-05
270 ,  0.3051314680143205 ,  0.0030987266100998643
275 ,  0.27844679254512866 ,  0.020059923562635137
265 ,  0.35077709288088754 ,  0.0009171831883928573
230 ,  0.5411439461781098 ,  2.4414055696331972e-14
280 ,  0.2629857743274075 ,  0.018229087370657895
250 ,  0.4380754909541127 ,  8.165185984771643e-07
240 ,  0.49537247810243895 ,  4.8828106546667454e-14
