Temperature,ConcLow,ConcHigh
235 ,  0.5082273422476861 ,  2.2093279173903978e-10
260 ,  0.34734656352083965 ,  0.0003370156212613636
255 ,  0.38675317124946995 ,  4.276267701666673e-05
245 ,  0.44970696758038603 ,  3.7327305251652205e-10
240 ,  0.47833666444171696 ,  1.4931368749999752e-06
250 ,  0.4146025623307159 ,  0.004359916093977778
265 ,  0.3061393123269115 ,  0.0032485010328749996
230 ,  0.5281346349071913 ,  4.8828129833722643e-14
