ConcHigh,ConcLow,Temperature
0.6893062123373186 , 0.001454393217248512 , 250
0.671471710803307 , 0.000688683420196858 , 255
0.6477545273481552 , 0.0011506592599669744 , 260
0.6282819847268194 , 0.0007749039688979443 , 265
0.6097595892049148 , 0.0011836657536704765 , 270
0.588373923603296 , 0.0020569156166499536 , 275
0.5640615291180346 , 0.0007258204730562623 , 280
0.5401689356963607 , 0.0013967532299442313 , 285
0.48457113985635186 , 0.0017682731201711386 , 295
0.46017130312590193 , 0.003705017092034579 , 300
0.42448837148450325 , 0.005848897233594923 , 305
