ConcHigh,ConcLow,Temperature
0.7279157629385221 , 0.0013128638745052098 , 270
0.7130808219924676 , 0.000613188222369504 , 275
0.6920844517014095 , 0.0009590430445349937 , 280
0.6754627557298856 , 0.0014163987541187994 , 285
0.6578158030824955 , 0.0008270120912711089 , 290
0.6385443172295986 , 0.00139634544316774 , 295
0.6196344548033039 , 0.0009355009660579721 , 300
0.6017138805444594 , 0.0009130754808936927 , 305
0.577511313653632 , 0.001346517858218271 , 310
0.5610377600671097 , 0.0017879361513618733 , 315
0.5357585518348095 , 0.003572615388855899 , 320
0.5110891860233023 , 0.00413434212951375 , 325
