Temperature,ConcLow,ConcHigh
320 ,  0.2553746330171095 ,  0.01073686709860612
305 ,  0.34278151106279714 ,  0.0030593466032543862
315 ,  0.2880743822007486 ,  0.02163315609827219
290 ,  0.43334383842036234 ,  5.3683032245762e-05
295 ,  0.4094788529400899 ,  3.51310443965522e-06
310 ,  0.30783907754953854 ,  0.005830056254877192
300 ,  0.38736995128164636 ,  0.0020438025814915254
325 ,  0.2176881812088696 ,  0.03266055786558823
