Temperature,ConcLow,ConcHigh
255 ,  0.4373598455240688 ,  0.0026896177979549183
245 ,  0.49847090417134987 ,  2.384813655266062e-17
235 ,  0.5546495490496962 ,  2.9827910887714153e-18
270 ,  0.3324422616440973 ,  0.007218886756754166
260 ,  0.40852818441949923 ,  1.607590709583331e-05
265 ,  0.3707781834490936 ,  0.00023821170704583326
275 ,  0.31538967208404833 ,  0.00946918422737712
230 ,  0.5721979331063788 ,  1.5141945806067446e-18
240 ,  0.5265060517961366 ,  4.7696861644879895e-17
250 ,  0.4673221713381535 ,  1.569008068548372e-06
