Temperature,ConcLow,ConcHigh
260 ,  0.4129029941514369 ,  0.0043746001821875005
225 ,  0.6138453352436128 ,  5.339936274524891e-08
235 ,  0.5590732954315799 ,  1.8930820588237127e-06
255 ,  0.43145638948289317 ,  0.014028645853137718
245 ,  0.5018140418803154 ,  3.809956049999973e-06
200 ,  0.7133507175632111 ,  6.103574417030749e-15
210 ,  0.6757995804857483 ,  1.220704598875161e-14
215 ,  0.6529276549808111 ,  2.441415923180658e-14
240 ,  0.5301924586214376 ,  8.845767908864685e-08
250 ,  0.4701522779824455 ,  0.0020182648073958347
230 ,  0.5814617692353075 ,  6.431316538059507e-08
220 ,  0.6342741758454529 ,  2.325540750187274e-10
