Temperature,ConcLow,ConcHigh
250 ,  0.44497569610394905 ,  0.0006519690606000001
240 ,  0.5020537722971341 ,  6.3839212745097375e-06
215 ,  0.6308013915247748 ,  2.4414152223061585e-14
265 ,  0.32713708673637953 ,  0.031353360763826534
220 ,  0.6113333776235725 ,  9.650240414180547e-08
230 ,  0.5559781977802141 ,  3.400359728778779e-06
235 ,  0.5360446114984317 ,  6.598661764706631e-07
225 ,  0.5844939036572084 ,  2.4414094705996326e-14
260 ,  0.3462510446801162 ,  0.0171642797289
210 ,  0.6541873817716983 ,  2.4414095822424565e-14
200 ,  0.7022348340776864 ,  2.4414109705712324e-14
245 ,  0.47284294150086464 ,  0.0015869675036000004
255 ,  0.3925809969463416 ,  0.004610717485625
