Temperature,ConcLow,ConcHigh
235 ,  0.5335165809996463 ,  1.3946899567307871e-05
225 ,  0.5796742378901504 ,  0.0002883391372959185
260 ,  0.34307602499396933 ,  0.02478069814
210 ,  0.6554246756078845 ,  4.8828178632057614e-14
200 ,  0.6976109796732417 ,  1.2207098906810882e-14
245 ,  0.4617918022560118 ,  0.0021621815533854165
255 ,  0.38100715910572874 ,  0.016625020184
250 ,  0.42659995692700514 ,  0.0004847804066666664
240 ,  0.4949174455543442 ,  0.00023637818554999993
215 ,  0.6294576985481692 ,  1.2600351178165904e-07
265 ,  0.2840986956747683 ,  0.038296727188197675
220 ,  0.6104205328685427 ,  4.239930059237518e-09
230 ,  0.5529029727004126 ,  4.7150053789939316e-08
