Temperature,ConcLow,ConcHigh
230 ,  0.556088618699405 ,  2.3832270702730049e-07
220 ,  0.6093806651978626 ,  7.499143033930073e-09
240 ,  0.4972650609259702 ,  1.94654724500001e-05
250 ,  0.4452167599968643 ,  0.005316455145904255
215 ,  0.6357433527641324 ,  3.183600830721469e-10
200 ,  0.7034444522590125 ,  2.4414131506055752e-14
210 ,  0.6508177410625617 ,  2.4414091562776212e-14
255 ,  0.3982424995967076 ,  0.006118237289521277
245 ,  0.47222051595049375 ,  0.0007525574260503024
225 ,  0.5790268709919569 ,  2.5297449530015288e-08
235 ,  0.5312214466716034 ,  7.081708382352878e-06
260 ,  0.3420606261602108 ,  0.02095342989856383
