Temperature,ConcLow,ConcHigh
225 ,  0.5869080891655759 ,  2.8934756342093756e-07
235 ,  0.5238972031710961 ,  0.0003476957891326531
260 ,  0.33913864957468104 ,  0.03015496831645775
200 ,  0.7090048414598662 ,  4.3095626236634626e-08
210 ,  0.6574896497335886 ,  2.4414100791801022e-14
255 ,  0.38163913935762495 ,  0.009333312792445652
245 ,  0.47720627383954245 ,  0.00480583123485
240 ,  0.49844899182952507 ,  7.916071173469304e-06
250 ,  0.4362874705349426 ,  0.006647105246782341
215 ,  0.6351032729131111 ,  2.4414048379551968e-14
230 ,  0.558476123428768 ,  2.9255236274509544e-06
220 ,  0.6095641893034209 ,  2.077456717714869e-08
