ConcHigh,ConcLow,Temperature
0.7788305144704729 , 0.0015193279501701032 , 250
0.7622803574885897 , 0.000649708235298065 , 255
0.742511130550486 , 0.0007972493393721678 , 260
0.7260279392959118 , 0.001106637614648064 , 265
0.7119119308403101 , 0.0014932020546297878 , 270
0.690952157394868 , 0.000775978135159714 , 275
0.6697758855761352 , 0.0011681731049714731 , 280
0.6568437247887942 , 0.0006758347673260307 , 285
0.632338731227038 , 0.0011932097141167696 , 290
0.6145601661045819 , 0.0007713331385734441 , 295
0.5977198017614764 , 0.001150487665047821 , 300
0.570597174552559 , 0.0009727231451001311 , 305
0.5458601983415187 , 0.0018557226787735976 , 310
0.5131569733118239 , 0.0021768007885599808 , 315
0.49695451548460245 , 0.0029016944747455456 , 320
0.4724887095404729 , 0.004300076319098696 , 325
0.4362558632141722 , 0.00385827369761761 , 330
