ConcHigh,ConcLow,Temperature
0.7499021946208505 , 0.0015393281639758144 , 250
0.7341400178856283 , 0.0007267441054803668 , 255
0.7136895857299891 , 0.00109828861912852 , 260
0.692784081206972 , 0.0015683384813545132 , 265
0.6759290876231127 , 0.0010130419363499558 , 270
0.6591622619690918 , 0.0013343524095693036 , 275
0.6361275652434815 , 0.0010071016334031214 , 280
0.6141338434027259 , 0.0015734076441044538 , 285
0.5955840937868616 , 0.0013571805307911818 , 290
0.57040428775415 , 0.0015171319034936051 , 295
0.5464269507716306 , 0.001964108614823865 , 300
0.5146561200500407 , 0.0022552242038129536 , 305
0.4930176026058912 , 0.003951820162281864 , 310
