Temperature,ConcLow,ConcHigh
360 ,  0.4078257946557092 ,  0.010839528512173914
370 ,  0.3489605900697226 ,  0.03381080284653283
335 ,  0.5469432159392802 ,  0.0007527569788541667
325 ,  0.6050702293476387 ,  6.187407442880612e-08
345 ,  0.5132758427218486 ,  0.007037442410051021
355 ,  0.434995664549239 ,  0.008321763493913044
350 ,  0.49460128762974265 ,  0.009083146253449999
340 ,  0.5278640324176248 ,  0.0069138796503
320 ,  0.622423753530844 ,  2.1175284693877385e-06
330 ,  0.5765012792451765 ,  2.2602247340424488e-06
375 ,  0.3277042442711781 ,  0.04094590213445652
365 ,  0.3594382587345306 ,  0.01831311226517442
