Temperature,ConcLow,ConcHigh
360 ,  0.42647787009252297 ,  0.0133020488758
370 ,  0.3469855574928531 ,  0.02643446372115581
335 ,  0.5459669063264724 ,  0.0019903645797916666
325 ,  0.5887454321590899 ,  4.8828190454755255e-14
345 ,  0.49772142515249057 ,  0.0013083354663333334
355 ,  0.4355464257976178 ,  0.02026223934416667
350 ,  0.4635784534377636 ,  0.004845562786875
340 ,  0.5221129055060456 ,  4.679412161458339e-05
320 ,  0.6072546817743643 ,  1.0052244897975235e-07
330 ,  0.5607656725569027 ,  6.437475531958192e-07
375 ,  0.30552072157252297 ,  0.0364313250646875
