Temperature,ConcLow,ConcHigh
365 ,  0.32706960451149286 ,  0.031216123474311942
330 ,  0.5191879891901373 ,  0.0002545426215217511
320 ,  0.568643009044769 ,  1.6188735118568376e-07
340 ,  0.45970038949314035 ,  0.0014704700419444446
350 ,  0.40328474098346095 ,  0.00943406420847826
345 ,  0.44208597658997084 ,  0.009439231403895349
325 ,  0.5473658328193606 ,  1.2082344897960028e-06
335 ,  0.49591636464319694 ,  0.00022084637984042554
370 ,  0.2667496580094737 ,  0.06491041256357143
360 ,  0.35492404892474644 ,  0.01899745956818182
