Temperature,ConcLow,ConcHigh
305 ,  0.412984457013596 ,  0.0009824798403008502
315 ,  0.35433273701226725 ,  0.0005782595496707317
320 ,  0.3249380775185818 ,  0.0010842005704878048
330 ,  0.26733118782714343 ,  0.0162693295290125
335 ,  0.23767438937572505 ,  0.0212596752875
325 ,  0.31029156118667006 ,  0.005273796318172619
310 ,  0.38945035831957636 ,  4.504763429651165e-05
300 ,  0.46019399783334686 ,  2.5250330385928848e-08
