Temperature,ConcLow,ConcHigh
305 ,  0.4520156586664124 ,  2.182305549999993e-05
315 ,  0.3833939174820278 ,  1.26064394423219e-05
320 ,  0.3508320962441176 ,  0.008690867961103261
330 ,  0.29557131955547405 ,  0.009931272489672687
335 ,  0.2828193711765664 ,  0.015204597295685898
325 ,  0.33758967462033784 ,  0.0008116987346463414
310 ,  0.41964158366598153 ,  0.004856130505771739
300 ,  0.48205729129697006 ,  2.2919840909090857e-06
